Timestamp,EventType,Severity,Location,TargetSector,ThreatActor,ImpactScore,Date,Hour,DayOfWeek,Month,Quarter,Year,CumulativeImpact,Latitude,Longitude
2024-03-12 13:00:00,Data Breach,Medium,Europe,Finance,Nation State,39,2024-03-12,13,Tuesday,2024-03,2024Q1,2024,86231,53.41815888638195,4.119349684423765
2024-03-12 14:00:00,Physical Intrusion,Medium,Asia,Government,Hacktivist,67,2024-03-12,14,Tuesday,2024-03,2024Q1,2024,86298,34.52742192419315,111.72283592286031
2024-03-12 15:00:00,Social Engineering,Medium,Europe,Technology,Nation State,45,2024-03-12,15,Tuesday,2024-03,2024Q1,2024,86343,52.23600445721313,5.755189064802375
2024-03-12 16:00:00,Insider Threat,Critical,South America,Manufacturing,Hacktivist,67,2024-03-12,16,Tuesday,2024-03,2024Q1,2024,86410,-11.919346797043954,-53.001159806640544
2024-03-12 17:00:00,Data Breach,High,Europe,Healthcare,Unknown,63,2024-03-12,17,Tuesday,2024-03,2024Q1,2024,86473,53.17494297748363,5.878738056067434
2024-03-12 18:00:00,Social Engineering,Low,Europe,Healthcare,Hacktivist,70,2024-03-12,18,Tuesday,2024-03,2024Q1,2024,86543,46.28101122462207,-1.8131745835785935
2024-03-12 19:00:00,Physical Intrusion,Low,Asia,Healthcare,Nation State,95,2024-03-12,19,Tuesday,2024-03,2024Q1,2024,86638,47.09383679922087,105.70586813076736
2024-03-12 20:00:00,Social Engineering,Low,Asia,Manufacturing,Organized Crime,54,2024-03-12,20,Tuesday,2024-03,2024Q1,2024,86692,36.26939698609103,108.40541963591922
2024-03-12 21:00:00,Cyber Attack,Medium,North America,Energy,Nation State,27,2024-03-12,21,Tuesday,2024-03,2024Q1,2024,86719,43.158724035431035,-105.18926342807103
2024-03-12 22:00:00,Data Breach,High,South America,Technology,Organized Crime,93,2024-03-12,22,Tuesday,2024-03,2024Q1,2024,86812,-14.704992514489582,-52.0746310329514
2024-03-12 23:00:00,Physical Intrusion,Medium,North America,Technology,Unknown,79,2024-03-12,23,Tuesday,2024-03,2024Q1,2024,86891,34.45883818619661,-93.15702305773743
2024-03-13 00:00:00,Insider Threat,Low,Asia,Finance,Insider,36,2024-03-13,0,Wednesday,2024-03,2024Q1,2024,86927,38.914363623261984,104.1162103216567
2024-03-13 01:00:00,Physical Intrusion,High,Europe,Technology,Unknown,5,2024-03-13,1,Wednesday,2024-03,2024Q1,2024,86932,51.341779123114534,11.592356556297691
2024-03-13 02:00:00,Insider Threat,High,Asia,Technology,Unknown,67,2024-03-13,2,Wednesday,2024-03,2024Q1,2024,86999,39.4440773046202,105.0778191720709
2024-03-13 03:00:00,Physical Intrusion,Low,Africa,Finance,Unknown,51,2024-03-13,3,Wednesday,2024-03,2024Q1,2024,87050,-3.3244560707456055,23.27826373394938
2024-03-13 04:00:00,Social Engineering,Medium,Europe,Technology,Hacktivist,89,2024-03-13,4,Wednesday,2024-03,2024Q1,2024,87139,48.338489163314,14.256610390209609
2024-03-13 05:00:00,Social Engineering,Medium,North America,Technology,Unknown,32,2024-03-13,5,Wednesday,2024-03,2024Q1,2024,87171,41.339270597497595,-108.2823940342699
2024-03-13 06:00:00,Social Engineering,High,Europe,Government,Insider,21,2024-03-13,6,Wednesday,2024-03,2024Q1,2024,87192,50.24128036181283,18.38482138852183
2024-03-13 07:00:00,Cyber Attack,High,Africa,Manufacturing,Nation State,17,2024-03-13,7,Wednesday,2024-03,2024Q1,2024,87209,-1.4308142420920054,25.93546627718879
2024-03-13 08:00:00,Insider Threat,Medium,Asia,Finance,Organized Crime,73,2024-03-13,8,Wednesday,2024-03,2024Q1,2024,87282,36.344231481045625,99.76934729981089
2024-03-13 09:00:00,Social Engineering,Medium,South America,Government,Unknown,26,2024-03-13,9,Wednesday,2024-03,2024Q1,2024,87308,-7.8509877103731185,-52.7395358904966
2024-03-13 10:00:00,Cyber Attack,High,Australia,Energy,Organized Crime,22,2024-03-13,10,Wednesday,2024-03,2024Q1,2024,87330,-22.710790746401972,144.5547605047938
2024-03-13 11:00:00,Insider Threat,Medium,South America,Finance,Unknown,41,2024-03-13,11,Wednesday,2024-03,2024Q1,2024,87371,-9.134917877257962,-68.57457639196075
2024-03-13 12:00:00,Physical Intrusion,Low,South America,Manufacturing,Hacktivist,59,2024-03-13,12,Wednesday,2024-03,2024Q1,2024,87430,-15.839245876360222,-56.563234755145466
2024-03-13 13:00:00,Cyber Attack,High,Asia,Technology,Organized Crime,87,2024-03-13,13,Wednesday,2024-03,2024Q1,2024,87517,35.2726527267293,109.59447657573537
2024-03-13 14:00:00,Data Breach,Low,South America,Technology,Unknown,75,2024-03-13,14,Wednesday,2024-03,2024Q1,2024,87592,-13.784390802793807,-58.17551378966434
2024-03-13 15:00:00,Cyber Attack,Low,Africa,Government,Unknown,10,2024-03-13,15,Wednesday,2024-03,2024Q1,2024,87602,-2.2223910494739365,25.85177970632489
2024-03-13 16:00:00,Cyber Attack,High,Asia,Government,Insider,87,2024-03-13,16,Wednesday,2024-03,2024Q1,2024,87689,36.257925381490836,105.99750508275496
2024-03-13 17:00:00,Insider Threat,High,South America,Energy,Insider,5,2024-03-13,17,Wednesday,2024-03,2024Q1,2024,87694,-7.160903594021493,-57.526395063910726
2024-03-13 18:00:00,Physical Intrusion,Medium,Australia,Energy,Insider,55,2024-03-13,18,Wednesday,2024-03,2024Q1,2024,87749,-16.27822941133736,125.49951013752494
2024-03-13 19:00:00,Data Breach,Low,North America,Manufacturing,Hacktivist,26,2024-03-13,19,Wednesday,2024-03,2024Q1,2024,87775,46.876175244205136,-103.28407745750849
2024-03-13 20:00:00,Social Engineering,Low,Asia,Technology,Organized Crime,4,2024-03-13,20,Wednesday,2024-03,2024Q1,2024,87779,36.528440267122114,111.32689025342943
2024-03-13 21:00:00,Social Engineering,Low,Asia,Healthcare,Hacktivist,27,2024-03-13,21,Wednesday,2024-03,2024Q1,2024,87806,31.404310685447918,101.51947200708547
2024-03-13 22:00:00,Cyber Attack,Low,Europe,Energy,Nation State,98,2024-03-13,22,Wednesday,2024-03,2024Q1,2024,87904,62.23489854422577,9.717357781598059
2024-03-13 23:00:00,Insider Threat,High,South America,Technology,Unknown,58,2024-03-13,23,Wednesday,2024-03,2024Q1,2024,87962,-17.5693523391798,-65.64618831470428
2024-03-14 00:00:00,Insider Threat,Low,North America,Energy,Unknown,3,2024-03-14,0,Thursday,2024-03,2024Q1,2024,87965,47.621991697538164,-103.32038357258898
2024-03-14 01:00:00,Social Engineering,Medium,Australia,Finance,Unknown,50,2024-03-14,1,Thursday,2024-03,2024Q1,2024,88015,-23.170091101471776,136.69185789872142
2024-03-14 02:00:00,Data Breach,Low,Africa,Government,Insider,96,2024-03-14,2,Thursday,2024-03,2024Q1,2024,88111,-5.164820560627491,19.30629542808287
2024-03-14 03:00:00,Physical Intrusion,Critical,Asia,Technology,Unknown,26,2024-03-14,3,Thursday,2024-03,2024Q1,2024,88137,27.59085521411295,95.90899585826146
2024-03-14 04:00:00,Data Breach,Low,Africa,Energy,Insider,18,2024-03-14,4,Thursday,2024-03,2024Q1,2024,88155,6.952256042913238,16.220472875934412
2024-03-14 05:00:00,Physical Intrusion,Low,Africa,Government,Nation State,7,2024-03-14,5,Thursday,2024-03,2024Q1,2024,88162,-2.8712638526969068,26.966902125266024
2024-03-14 06:00:00,Social Engineering,Low,Africa,Healthcare,Hacktivist,45,2024-03-14,6,Thursday,2024-03,2024Q1,2024,88207,-6.29980914443002,25.348485141125085
2024-03-14 07:00:00,Physical Intrusion,Medium,Europe,Energy,Hacktivist,13,2024-03-14,7,Thursday,2024-03,2024Q1,2024,88220,48.656105819338606,10.159972553482735
2024-03-14 08:00:00,Insider Threat,Medium,Africa,Technology,Hacktivist,6,2024-03-14,8,Thursday,2024-03,2024Q1,2024,88226,-0.025413869960339973,21.68027537995725
2024-03-14 09:00:00,Cyber Attack,Medium,South America,Finance,Insider,35,2024-03-14,9,Thursday,2024-03,2024Q1,2024,88261,-13.145106062804597,-63.2323642006183
2024-03-14 10:00:00,Cyber Attack,Medium,South America,Government,Organized Crime,95,2024-03-14,10,Thursday,2024-03,2024Q1,2024,88356,-13.4040468845526,-53.07185628989598
2024-03-14 11:00:00,Social Engineering,Low,North America,Government,Organized Crime,53,2024-03-14,11,Thursday,2024-03,2024Q1,2024,88409,36.337560415632396,-101.31333327208469
2024-03-14 12:00:00,Insider Threat,Medium,North America,Finance,Nation State,68,2024-03-14,12,Thursday,2024-03,2024Q1,2024,88477,40.00800145049345,-106.1575773598043
2024-03-14 13:00:00,Data Breach,Medium,Australia,Technology,Organized Crime,42,2024-03-14,13,Thursday,2024-03,2024Q1,2024,88519,-16.41242535629058,126.4905308287488
2024-03-14 14:00:00,Insider Threat,Low,Africa,Manufacturing,Nation State,4,2024-03-14,14,Thursday,2024-03,2024Q1,2024,88523,-5.262722815521041,11.293552124206125
2024-03-14 15:00:00,Cyber Attack,Low,Africa,Healthcare,Unknown,60,2024-03-14,15,Thursday,2024-03,2024Q1,2024,88583,2.3547343619296788,16.036374204416465
2024-03-14 16:00:00,Cyber Attack,Low,Europe,Manufacturing,Hacktivist,45,2024-03-14,16,Thursday,2024-03,2024Q1,2024,88628,44.730188346009136,18.235103110154242
2024-03-14 17:00:00,Insider Threat,Low,Africa,Finance,Insider,72,2024-03-14,17,Thursday,2024-03,2024Q1,2024,88700,-2.0581993634595737,33.36754883332013
2024-03-14 18:00:00,Insider Threat,Medium,Africa,Healthcare,Nation State,75,2024-03-14,18,Thursday,2024-03,2024Q1,2024,88775,5.66206546934323,25.34332008934792
2024-03-14 19:00:00,Cyber Attack,Low,Africa,Technology,Insider,66,2024-03-14,19,Thursday,2024-03,2024Q1,2024,88841,-10.166816116525084,11.284291941473679
2024-03-14 20:00:00,Data Breach,Low,Asia,Energy,Insider,82,2024-03-14,20,Thursday,2024-03,2024Q1,2024,88923,45.4904259442093,99.42475212985791
2024-03-14 21:00:00,Social Engineering,Low,Asia,Energy,Hacktivist,82,2024-03-14,21,Thursday,2024-03,2024Q1,2024,89005,28.533367767291782,99.4516143697511
2024-03-14 22:00:00,Social Engineering,Critical,Europe,Manufacturing,Unknown,22,2024-03-14,22,Thursday,2024-03,2024Q1,2024,89027,39.952904544593856,8.569159616169284
2024-03-14 23:00:00,Insider Threat,High,Europe,Technology,Unknown,12,2024-03-14,23,Thursday,2024-03,2024Q1,2024,89039,50.09701414478445,5.794470582460667
2024-03-15 00:00:00,Social Engineering,Low,South America,Healthcare,Organized Crime,81,2024-03-15,0,Friday,2024-03,2024Q1,2024,89120,-17.145017739790212,-56.88556746757709
2024-03-15 01:00:00,Cyber Attack,Low,Europe,Manufacturing,Unknown,51,2024-03-15,1,Friday,2024-03,2024Q1,2024,89171,46.907419807825256,8.572642114743083
2024-03-15 02:00:00,Cyber Attack,Low,Australia,Finance,Hacktivist,17,2024-03-15,2,Friday,2024-03,2024Q1,2024,89188,-21.7924738415624,139.3739504619847
2024-03-15 03:00:00,Insider Threat,Medium,South America,Manufacturing,Insider,36,2024-03-15,3,Friday,2024-03,2024Q1,2024,89224,-19.628094966750375,-57.02354618946814
2024-03-15 04:00:00,Insider Threat,Low,Africa,Technology,Nation State,93,2024-03-15,4,Friday,2024-03,2024Q1,2024,89317,2.8490088019212885,26.553604848768888
2024-03-15 05:00:00,Insider Threat,Medium,Europe,Technology,Nation State,49,2024-03-15,5,Friday,2024-03,2024Q1,2024,89366,54.136277167394134,6.350518629603129
2024-03-15 06:00:00,Data Breach,Medium,Australia,Energy,Unknown,16,2024-03-15,6,Friday,2024-03,2024Q1,2024,89382,-31.861007999691267,139.76716009903174
2024-03-15 07:00:00,Social Engineering,High,Europe,Finance,Organized Crime,75,2024-03-15,7,Friday,2024-03,2024Q1,2024,89457,55.13228249033196,6.231623164775359
2024-03-15 08:00:00,Insider Threat,Low,Europe,Energy,Nation State,44,2024-03-15,8,Friday,2024-03,2024Q1,2024,89501,53.866147778286056,9.725452293881139
2024-03-15 09:00:00,Physical Intrusion,High,South America,Healthcare,Organized Crime,22,2024-03-15,9,Friday,2024-03,2024Q1,2024,89523,-7.237585718301142,-64.17430080567668
2024-03-15 10:00:00,Physical Intrusion,High,South America,Healthcare,Nation State,94,2024-03-15,10,Friday,2024-03,2024Q1,2024,89617,-14.973092110742673,-58.228842816513016
2024-03-15 11:00:00,Cyber Attack,Low,North America,Government,Organized Crime,8,2024-03-15,11,Friday,2024-03,2024Q1,2024,89625,35.826087311949294,-93.37495792479527
2024-03-15 12:00:00,Social Engineering,Low,South America,Technology,Organized Crime,18,2024-03-15,12,Friday,2024-03,2024Q1,2024,89643,-8.729743355194461,-54.14818004915173
2024-03-15 13:00:00,Insider Threat,Low,South America,Finance,Insider,80,2024-03-15,13,Friday,2024-03,2024Q1,2024,89723,-14.756839187969232,-58.202483044229076
2024-03-15 14:00:00,Physical Intrusion,Low,Asia,Finance,Hacktivist,84,2024-03-15,14,Friday,2024-03,2024Q1,2024,89807,44.114242254603774,104.29739586660388
2024-03-15 15:00:00,Social Engineering,Low,Europe,Energy,Nation State,72,2024-03-15,15,Friday,2024-03,2024Q1,2024,89879,53.546697905695225,9.91056803014732
2024-03-15 16:00:00,Cyber Attack,Medium,South America,Manufacturing,Unknown,94,2024-03-15,16,Friday,2024-03,2024Q1,2024,89973,-15.129431688267765,-52.362054020231696
2024-03-15 17:00:00,Data Breach,Medium,Europe,Manufacturing,Hacktivist,38,2024-03-15,17,Friday,2024-03,2024Q1,2024,90011,45.59263350792993,5.792010173980877
2024-03-15 18:00:00,Social Engineering,Critical,Europe,Energy,Insider,29,2024-03-15,18,Friday,2024-03,2024Q1,2024,90040,49.47814250164518,12.330753586991756
2024-03-15 19:00:00,Social Engineering,Low,Asia,Manufacturing,Insider,77,2024-03-15,19,Friday,2024-03,2024Q1,2024,90117,39.68648200385362,110.62352687432977
2024-03-15 20:00:00,Data Breach,Critical,Europe,Finance,Insider,81,2024-03-15,20,Friday,2024-03,2024Q1,2024,90198,42.45928220528876,9.954846801031483
2024-03-15 21:00:00,Social Engineering,Low,Australia,Energy,Unknown,81,2024-03-15,21,Friday,2024-03,2024Q1,2024,90279,-27.025240871060156,139.633539478442
2024-03-15 22:00:00,Cyber Attack,High,South America,Manufacturing,Nation State,73,2024-03-15,22,Friday,2024-03,2024Q1,2024,90352,-23.07229225009081,-48.91370547423456
2024-03-15 23:00:00,Cyber Attack,Low,Europe,Government,Nation State,2,2024-03-15,23,Friday,2024-03,2024Q1,2024,90354,44.794926425493834,9.537869245439364
2024-03-16 00:00:00,Data Breach,Low,North America,Technology,Organized Crime,59,2024-03-16,0,Saturday,2024-03,2024Q1,2024,90413,36.94360950787098,-101.27350337058489
2024-03-16 01:00:00,Insider Threat,High,North America,Government,Organized Crime,42,2024-03-16,1,Saturday,2024-03,2024Q1,2024,90455,38.646341450418575,-98.89485337859323
2024-03-16 02:00:00,Physical Intrusion,Low,Asia,Manufacturing,Organized Crime,88,2024-03-16,2,Saturday,2024-03,2024Q1,2024,90543,36.7667802536682,107.4514986652323
2024-03-16 03:00:00,Insider Threat,Medium,Australia,Healthcare,Unknown,21,2024-03-16,3,Saturday,2024-03,2024Q1,2024,90564,-21.4911737588118,141.66541362939182
2024-03-16 04:00:00,Social Engineering,Medium,South America,Finance,Hacktivist,2,2024-03-16,4,Saturday,2024-03,2024Q1,2024,90566,-8.08276184891653,-53.709866316194066
2024-03-16 05:00:00,Physical Intrusion,Medium,Asia,Government,Nation State,5,2024-03-16,5,Saturday,2024-03,2024Q1,2024,90571,43.016030704813666,106.64711093167817
2024-03-16 06:00:00,Data Breach,Medium,North America,Government,Organized Crime,17,2024-03-16,6,Saturday,2024-03,2024Q1,2024,90588,45.92631717568961,-109.8371083467437
2024-03-16 07:00:00,Data Breach,High,Australia,Energy,Unknown,24,2024-03-16,7,Saturday,2024-03,2024Q1,2024,90612,-26.897097435620967,127.75243198562244
2024-03-16 08:00:00,Physical Intrusion,Low,South America,Energy,Unknown,8,2024-03-16,8,Saturday,2024-03,2024Q1,2024,90620,-13.830974998140867,-55.151503199776386
2024-03-16 09:00:00,Cyber Attack,Medium,Europe,Energy,Organized Crime,30,2024-03-16,9,Saturday,2024-03,2024Q1,2024,90650,47.188593994973516,6.852338953438972
2024-03-16 10:00:00,Physical Intrusion,High,South America,Manufacturing,Insider,50,2024-03-16,10,Saturday,2024-03,2024Q1,2024,90700,-13.746776594208367,-54.784308935964376
2024-03-16 11:00:00,Social Engineering,Low,Africa,Healthcare,Insider,22,2024-03-16,11,Saturday,2024-03,2024Q1,2024,90722,-0.8034086582359374,24.12384155064232
2024-03-16 12:00:00,Cyber Attack,Low,South America,Government,Insider,59,2024-03-16,12,Saturday,2024-03,2024Q1,2024,90781,-20.71149097002464,-60.92561076346212
2024-03-16 13:00:00,Data Breach,High,Europe,Technology,Organized Crime,24,2024-03-16,13,Saturday,2024-03,2024Q1,2024,90805,57.259792892475446,5.875160539603922
2024-03-16 14:00:00,Physical Intrusion,Medium,Africa,Energy,Unknown,26,2024-03-16,14,Saturday,2024-03,2024Q1,2024,90831,8.540372701819228,19.152918776978748
2024-03-16 15:00:00,Insider Threat,Medium,Australia,Healthcare,Unknown,61,2024-03-16,15,Saturday,2024-03,2024Q1,2024,90892,-28.790393748928004,136.01304538129548
2024-03-16 16:00:00,Insider Threat,Low,Asia,Manufacturing,Nation State,8,2024-03-16,16,Saturday,2024-03,2024Q1,2024,90900,37.60377543404238,98.08476605978512
2024-03-16 17:00:00,Social Engineering,Medium,Australia,Healthcare,Insider,12,2024-03-16,17,Saturday,2024-03,2024Q1,2024,90912,-28.57429134501545,139.64295630749925
2024-03-16 18:00:00,Insider Threat,Low,South America,Energy,Organized Crime,14,2024-03-16,18,Saturday,2024-03,2024Q1,2024,90926,-15.396193964189946,-56.49218106140212
2024-03-16 19:00:00,Physical Intrusion,Medium,Asia,Finance,Nation State,30,2024-03-16,19,Saturday,2024-03,2024Q1,2024,90956,32.34175109340928,105.93546143849655
2024-03-16 20:00:00,Physical Intrusion,High,South America,Government,Unknown,55,2024-03-16,20,Saturday,2024-03,2024Q1,2024,91011,-18.135816767122986,-59.04631784961861
2024-03-16 21:00:00,Insider Threat,Low,North America,Energy,Nation State,99,2024-03-16,21,Saturday,2024-03,2024Q1,2024,91110,40.95082814666951,-92.88942354947844
2024-03-16 22:00:00,Physical Intrusion,Medium,North America,Technology,Insider,61,2024-03-16,22,Saturday,2024-03,2024Q1,2024,91171,30.923202276690727,-103.66159445633394
2024-03-16 23:00:00,Social Engineering,Critical,Europe,Government,Hacktivist,62,2024-03-16,23,Saturday,2024-03,2024Q1,2024,91233,47.38543247248368,8.218089527825818
2024-03-17 00:00:00,Cyber Attack,Medium,Australia,Healthcare,Insider,31,2024-03-17,0,Sunday,2024-03,2024Q1,2024,91264,-4.922112062155591,135.31231141334987
2024-03-17 01:00:00,Social Engineering,High,North America,Technology,Insider,92,2024-03-17,1,Sunday,2024-03,2024Q1,2024,91356,32.294485974587815,-102.89928043351648
2024-03-17 02:00:00,Social Engineering,Medium,Africa,Government,Organized Crime,27,2024-03-17,2,Sunday,2024-03,2024Q1,2024,91383,-1.9014622020409084,19.361929658561856
2024-03-17 03:00:00,Physical Intrusion,High,Africa,Technology,Hacktivist,100,2024-03-17,3,Sunday,2024-03,2024Q1,2024,91483,1.44054087847695,12.12245657115857
2024-03-17 04:00:00,Cyber Attack,Low,South America,Healthcare,Hacktivist,1,2024-03-17,4,Sunday,2024-03,2024Q1,2024,91484,-15.898018790444471,-61.90358056666738
2024-03-17 05:00:00,Physical Intrusion,Low,Asia,Energy,Hacktivist,41,2024-03-17,5,Sunday,2024-03,2024Q1,2024,91525,31.180547039158792,104.39759902203927
2024-03-17 06:00:00,Data Breach,Low,Africa,Technology,Unknown,14,2024-03-17,6,Sunday,2024-03,2024Q1,2024,91539,4.840094948831656,16.256656882577875
2024-03-17 07:00:00,Physical Intrusion,Medium,South America,Energy,Nation State,74,2024-03-17,7,Sunday,2024-03,2024Q1,2024,91613,-14.253109743996822,-53.52901696149631
2024-03-17 08:00:00,Physical Intrusion,High,Asia,Healthcare,Unknown,50,2024-03-17,8,Sunday,2024-03,2024Q1,2024,91663,31.882761929305826,107.18571029225514
2024-03-17 09:00:00,Physical Intrusion,Low,North America,Healthcare,Hacktivist,42,2024-03-17,9,Sunday,2024-03,2024Q1,2024,91705,44.28634771094589,-100.54742838741164
2024-03-17 10:00:00,Cyber Attack,Medium,South America,Technology,Organized Crime,71,2024-03-17,10,Sunday,2024-03,2024Q1,2024,91776,-17.6367033776472,-62.98902104647418
2024-03-17 11:00:00,Physical Intrusion,High,Asia,Technology,Insider,40,2024-03-17,11,Sunday,2024-03,2024Q1,2024,91816,30.625545271101974,97.30161431636492
2024-03-17 12:00:00,Cyber Attack,Medium,Europe,Healthcare,Insider,14,2024-03-17,12,Sunday,2024-03,2024Q1,2024,91830,52.93899748696065,6.587900082068401
